bfs_no,month,weekday,packages,mean_age,total_pop,share_0to14,share_15to19,share_20to39,share_40to64,share_65to79,share_above80,share_foreigners,share_catholics,share_other_relig,share_protestants,unemployment_rate,taxpower,share_tertiary,firms,E,N,distance_to_nearest_city
3271,January,MO,2719,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,January,SA,1005,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,January,SO,28,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,DI,5339,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,DO,4823,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,FR,4693,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,MI,5245,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,MO,3435,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,SA,775,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,February,SO,13,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,DI,7973,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,DO,5170,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,FR,5111,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,MI,7482,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,MO,4719,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,SA,702,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,March,SO,23,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,DI,6165,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,DO,7586,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,FR,5581,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,MI,6837,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,MO,3199,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,SA,797,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,April,SO,11,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,DI,6532,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,DO,4839,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,FR,5919,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,MI,7058,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,MO,4664,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,SA,1062,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,May,SO,14,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,DI,8282,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,DO,5625,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,FR,5266,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,MI,8114,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,MO,4076,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,SA,862,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,June,SO,13,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,DI,5851,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,DO,6436,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,FR,5759,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,MI,5606,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,MO,3701,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,SA,1009,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,July,SO,24,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,DI,6629,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,DO,4589,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,FR,4595,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,MI,5342,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,MO,4194,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,SA,732,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,August,SO,17,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,DI,5826,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,DO,6217,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,FR,4627,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,MI,7094,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,MO,3786,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,SA,794,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,September,SO,28,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,DI,6400,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,DO,5185,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,FR,6495,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,MI,6165,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,MO,3926,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,SA,1581,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,October,SO,24,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,DI,8894,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,DO,6016,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,FR,5928,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,MI,6415,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,MO,3240,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,SA,2066,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,November,SO,17,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,DI,6824,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,DO,7027,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,FR,7055,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,MI,8203,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,MO,628,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,SA,4024,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3271,December,SO,18,40.8,13286.0,16.4,4.4,30.0,32.3,12.2,4.6,42.0,26.7,50.3,22.9,2.3,95.8,,,9.467979432334522,47.1650719759018,13.218886205305525
3272,January,DI,1245,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,January,DO,1103,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,January,FR,944,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,January,MI,1240,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,January,MO,609,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,January,SA,288,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,February,DI,1279,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,February,DO,1189,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,February,FR,1120,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,February,MI,1235,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,February,MO,739,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,February,SA,228,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,March,DI,1463,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,March,DO,1112,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,March,FR,968,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,March,MI,1496,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,March,MO,971,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,March,SA,178,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,April,DI,1060,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,April,DO,1414,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,April,FR,1028,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,April,MI,1266,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,April,MO,569,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,April,SA,215,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,May,DI,1072,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,May,DO,861,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,May,FR,1078,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,May,MI,1263,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,May,MO,741,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,May,SA,270,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,June,DI,1462,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,June,DO,1104,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,June,FR,934,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,June,MI,1474,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,June,MO,661,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,June,SA,254,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,July,DI,1000,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,July,DO,1117,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,July,FR,1059,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,July,MI,916,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,July,MO,530,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,July,SA,224,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,August,DI,1232,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,August,DO,896,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,August,FR,785,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,August,MI,937,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,August,MO,737,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,August,SA,187,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,September,DI,1070,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,September,DO,1177,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,September,FR,859,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,September,MI,1359,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,September,MO,637,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,September,SA,164,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,October,DI,1114,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,October,DO,1018,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,October,FR,1178,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,October,MI,1065,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,October,MO,613,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,October,SA,396,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,November,DI,1658,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,November,DO,1261,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,November,FR,1198,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,November,MI,1343,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,November,MO,675,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,November,SA,512,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,December,DI,1541,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
3272,December,DO,1698,40.9,3612.0,18.3,4.7,25.6,34.5,13.2,3.8,23.4,46.0,33.8,20.3,1.2,85.2,,,9.440358587068795,47.203754469600256,12.926801707530355
