MONAT,WOCHENTAG,PLZ,PRODUKT_GRUPPE,ANZAHL
01/04/2021,MI,9322,SEM,5
01/04/2021,MO,9322,ECO,164
01/04/2021,MO,9322,PRI,158
01/04/2021,SA,9322,ECO,15
01/04/2021,SA,9322,PRI,113
01/04/2021,SA,9322,SEM,3
01/04/2021,DI,9323,PRI,828
01/04/2021,DI,9323,ECO,367
01/04/2021,DI,9323,SEM,18
01/04/2021,DO,9323,PRI,1004
01/04/2021,DO,9323,SEM,26
01/04/2021,DO,9323,ECO,540
01/04/2021,FR,9323,SEM,22
01/04/2021,FR,9323,ECO,419
01/04/2021,FR,9323,PRI,800
01/04/2021,MI,9323,ECO,466
01/04/2021,MI,9323,PRI,908
01/04/2021,MI,9323,SEM,17
01/04/2021,MO,9323,SEM,9
01/04/2021,MO,9323,PRI,392
01/04/2021,MO,9323,ECO,236
01/04/2021,SA,9323,ECO,42
01/04/2021,SA,9323,PRI,249
01/04/2021,SA,9323,SEM,11
01/04/2021,DI,9325,SEM,6
01/04/2021,DI,9325,ECO,307
01/04/2021,DI,9325,PRI,468
01/04/2021,DO,9325,PRI,656
01/04/2021,DO,9325,SEM,5
01/04/2021,DO,9325,ECO,388
01/04/2021,FR,9325,PRI,478
01/04/2021,FR,9325,SEM,9
01/04/2021,FR,9325,ECO,278
01/04/2021,MI,9325,PRI,503
01/04/2021,MI,9325,SEM,6
01/04/2021,MI,9325,ECO,345
01/04/2021,MO,9325,ECO,168
01/04/2021,MO,9325,PRI,241
01/04/2021,MO,9325,SEM,2
01/04/2021,SA,9325,SEM,18
01/04/2021,SA,9325,ECO,31
01/04/2021,SA,9325,PRI,125
01/04/2021,DI,9326,PRI,638
01/04/2021,DI,9326,ECO,436
01/04/2021,DI,9326,SEM,5
01/04/2021,DO,9326,PRI,868
01/04/2021,DO,9326,ECO,629
01/04/2021,DO,9326,SEM,4
01/04/2021,FR,9326,ECO,444
01/04/2021,FR,9326,PRI,627
01/04/2021,FR,9326,SEM,9
01/04/2021,MI,9326,PRI,748
01/04/2021,MI,9326,SEM,9
01/04/2021,MI,9326,ECO,579
01/04/2021,MO,9326,PRI,274
01/04/2021,MO,9326,ECO,271
01/04/2021,MO,9326,SEM,1
01/04/2021,SA,9326,SEM,12
01/04/2021,SA,9326,PRI,178
01/04/2021,SA,9326,ECO,39
01/04/2021,DI,9327,PRI,463
01/04/2021,DI,9327,SEM,7
01/04/2021,DI,9327,ECO,214
01/04/2021,DO,9327,PRI,546
01/04/2021,DO,9327,SEM,6
01/04/2021,DO,9327,ECO,309
01/04/2021,FR,9327,ECO,210
01/04/2021,FR,9327,SEM,12
01/04/2021,FR,9327,PRI,371
01/04/2021,MI,9327,PRI,417
01/04/2021,MI,9327,ECO,275
01/04/2021,MI,9327,SEM,5
01/04/2021,MO,9327,ECO,129
01/04/2021,MO,9327,PRI,177
01/04/2021,MO,9327,SEM,1
01/04/2021,SA,9327,ECO,23
01/04/2021,SA,9327,PRI,126
01/04/2021,SA,9327,SEM,14
01/04/2021,DI,9400,PRI,1741
01/04/2021,DI,9400,ECO,865
01/04/2021,DI,9400,SEM,23
01/04/2021,DO,9400,ECO,1274
01/04/2021,DO,9400,PRI,2201
01/04/2021,DO,9400,SEM,37
01/04/2021,FR,9400,ECO,877
01/04/2021,FR,9400,SEM,25
01/04/2021,FR,9400,PRI,1526
01/04/2021,MI,9400,ECO,903
01/04/2021,MI,9400,PRI,1948
01/04/2021,MI,9400,SEM,23
01/04/2021,MO,9400,PRI,671
01/04/2021,MO,9400,SEM,11
01/04/2021,MO,9400,ECO,486
01/04/2021,SA,9400,ECO,121
01/04/2021,SA,9400,SEM,14
01/04/2021,SA,9400,PRI,535
01/04/2021,DI,9401,ECO,1
01/04/2021,DI,9401,PRI,1
01/04/2021,DO,9401,PRI,1
01/04/2021,FR,9401,PRI,1
01/04/2021,FR,9401,ECO,1
01/04/2021,MI,9401,PRI,1
01/04/2021,MO,9401,PRI,2
01/04/2021,SA,9401,PRI,2
01/04/2021,DI,9402,ECO,403
01/04/2021,DI,9402,PRI,737
01/04/2021,DI,9402,SEM,16
01/04/2021,DO,9402,ECO,713
01/04/2021,DO,9402,SEM,37
01/04/2021,DO,9402,PRI,1007
01/04/2021,FR,9402,PRI,690
01/04/2021,FR,9402,ECO,481
01/04/2021,FR,9402,SEM,18
01/04/2021,MI,9402,ECO,557
01/04/2021,MI,9402,SEM,7
01/04/2021,MI,9402,PRI,851
01/04/2021,MO,9402,PRI,319
01/04/2021,MO,9402,ECO,257
01/04/2021,SA,9402,ECO,50
01/04/2021,SA,9402,SEM,26
01/04/2021,SA,9402,PRI,226
01/04/2021,DI,9403,ECO,997
01/04/2021,DI,9403,SEM,25
01/04/2021,DI,9403,PRI,1953
01/04/2021,DO,9403,SEM,42
01/04/2021,DO,9403,ECO,1425
01/04/2021,DO,9403,PRI,2593
01/04/2021,FR,9403,PRI,1840
01/04/2021,FR,9403,ECO,1013
01/04/2021,FR,9403,SEM,40
01/04/2021,MI,9403,PRI,2305
01/04/2021,MI,9403,SEM,26
01/04/2021,MI,9403,ECO,1210
01/04/2021,MO,9403,ECO,631
01/04/2021,MO,9403,SEM,5
01/04/2021,MO,9403,PRI,821
01/04/2021,SA,9403,SEM,25
01/04/2021,SA,9403,PRI,683
01/04/2021,SA,9403,ECO,123
01/04/2021,DI,9404,PRI,1217
01/04/2021,DI,9404,SEM,13
01/04/2021,DI,9404,ECO,745
01/04/2021,DO,9404,PRI,1537
01/04/2021,DO,9404,SEM,31
01/04/2021,DO,9404,ECO,1116
01/04/2021,FR,9404,ECO,787
01/04/2021,FR,9404,PRI,1138
01/04/2021,FR,9404,SEM,9
01/04/2021,MI,9404,ECO,943
01/04/2021,MI,9404,PRI,1377
01/04/2021,MI,9404,SEM,15
01/04/2021,MO,9404,ECO,459
01/04/2021,MO,9404,PRI,444
01/04/2021,SA,9404,PRI,448
01/04/2021,SA,9404,SEM,18
01/04/2021,SA,9404,ECO,98
01/04/2021,DI,9405,PRI,84
01/04/2021,DI,9405,ECO,54
01/04/2021,DI,9405,SEM,4
01/04/2021,DO,9405,ECO,91
01/04/2021,DO,9405,PRI,71
01/04/2021,FR,9405,SEM,2
01/04/2021,FR,9405,ECO,77
01/04/2021,FR,9405,PRI,66
01/04/2021,MI,9405,PRI,97
01/04/2021,MI,9405,ECO,80
01/04/2021,MI,9405,SEM,1
01/04/2021,MO,9405,ECO,54
01/04/2021,MO,9405,PRI,42
01/04/2021,SA,9405,PRI,14
01/04/2021,SA,9405,ECO,5
01/04/2021,DI,9410,ECO,524
01/04/2021,DI,9410,SEM,11
01/04/2021,DI,9410,PRI,1058
01/04/2021,DO,9410,ECO,738
01/04/2021,DO,9410,PRI,1276
01/04/2021,DO,9410,SEM,19
01/04/2021,FR,9410,ECO,548
01/04/2021,FR,9410,SEM,11
01/04/2021,FR,9410,PRI,959
01/04/2021,MI,9410,ECO,615
01/04/2021,MI,9410,PRI,1093
01/04/2021,MI,9410,SEM,14
01/04/2021,MO,9410,PRI,505
01/04/2021,MO,9410,ECO,361
01/04/2021,MO,9410,SEM,1
01/04/2021,SA,9410,ECO,23
01/04/2021,SA,9410,PRI,246
01/04/2021,SA,9410,SEM,6
01/04/2021,DI,9411,PRI,127
01/04/2021,DI,9411,ECO,95
01/04/2021,DO,9411,PRI,143
01/04/2021,DO,9411,SEM,1
01/04/2021,DO,9411,ECO,103
01/04/2021,FR,9411,PRI,108
01/04/2021,FR,9411,ECO,91
01/04/2021,MI,9411,SEM,1
01/04/2021,MI,9411,ECO,98
01/04/2021,MI,9411,PRI,103
01/04/2021,MO,9411,PRI,51
01/04/2021,MO,9411,SEM,1
01/04/2021,MO,9411,ECO,52
01/04/2021,SA,9411,ECO,5
01/04/2021,SA,9411,SEM,1
01/04/2021,SA,9411,PRI,28
01/04/2021,DI,9413,PRI,312
01/04/2021,DI,9413,SEM,3
01/04/2021,DI,9413,ECO,188
01/04/2021,DO,9413,ECO,275
01/04/2021,DO,9413,PRI,353
01/04/2021,DO,9413,SEM,6
01/04/2021,FR,9413,SEM,2
01/04/2021,FR,9413,ECO,204
01/04/2021,FR,9413,PRI,277
01/04/2021,MI,9413,ECO,248
01/04/2021,MI,9413,SEM,16
01/04/2021,MI,9413,PRI,317
01/04/2021,MO,9413,ECO,114
01/04/2021,MO,9413,SEM,2
01/04/2021,MO,9413,PRI,127
01/04/2021,SA,9413,PRI,63
01/04/2021,SA,9413,SEM,3
01/04/2021,SA,9413,ECO,14
01/04/2021,DI,9422,SEM,8
01/04/2021,DI,9422,PRI,636
01/04/2021,DI,9422,ECO,340
01/04/2021,DO,9422,ECO,478
01/04/2021,DO,9422,PRI,698
01/04/2021,DO,9422,SEM,11
01/04/2021,FR,9422,ECO,388
01/04/2021,FR,9422,SEM,9
01/04/2021,FR,9422,PRI,548
01/04/2021,MI,9422,PRI,698
01/04/2021,MI,9422,ECO,421
01/04/2021,MI,9422,SEM,9
01/04/2021,MO,9422,PRI,233
01/04/2021,MO,9422,SEM,1
01/04/2021,MO,9422,ECO,208
01/04/2021,SA,9422,PRI,227
01/04/2021,SA,9422,ECO,39
01/04/2021,SA,9422,SEM,3
01/04/2021,DI,9423,PRI,315
01/04/2021,DI,9423,ECO,921
01/04/2021,DI,9423,SEM,7
01/04/2021,DO,9423,PRI,411
01/04/2021,DO,9423,ECO,969
01/04/2021,DO,9423,SEM,16
01/04/2021,FR,9423,PRI,299
01/04/2021,FR,9423,ECO,1050
01/04/2021,FR,9423,SEM,13
01/04/2021,MI,9423,PRI,342
01/04/2021,MI,9423,ECO,1074
01/04/2021,MI,9423,SEM,12
01/04/2021,MO,9423,ECO,491
01/04/2021,MO,9423,PRI,157
01/04/2021,MO,9423,SEM,4
01/04/2021,SA,9423,SEM,2
01/04/2021,SA,9423,ECO,48
01/04/2021,SA,9423,PRI,48
01/04/2021,DI,9424,ECO,405
01/04/2021,DI,9424,PRI,711
01/04/2021,DI,9424,SEM,11
01/04/2021,DO,9424,ECO,533
01/04/2021,DO,9424,SEM,14
01/04/2021,DO,9424,PRI,923
01/04/2021,FR,9424,SEM,13
01/04/2021,FR,9424,PRI,744
01/04/2021,FR,9424,ECO,408
01/04/2021,MI,9424,ECO,450
01/04/2021,MI,9424,PRI,822
01/04/2021,MI,9424,SEM,14
01/04/2021,MO,9424,PRI,301
01/04/2021,MO,9424,ECO,278
01/04/2021,MO,9424,SEM,4
01/04/2021,SA,9424,PRI,226
01/04/2021,SA,9424,SEM,7
01/04/2021,SA,9424,ECO,15
01/04/2021,DI,9425,PRI,575
01/04/2021,DI,9425,ECO,362
01/04/2021,DI,9425,SEM,4
01/04/2021,DO,9425,SEM,12
01/04/2021,DO,9425,PRI,763
01/04/2021,DO,9425,ECO,487
01/04/2021,FR,9425,PRI,522
01/04/2021,FR,9425,ECO,361
01/04/2021,FR,9425,SEM,3
01/04/2021,MI,9425,PRI,688
01/04/2021,MI,9425,SEM,8
01/04/2021,MI,9425,ECO,396
01/04/2021,MO,9425,PRI,241
01/04/2021,MO,9425,ECO,224
01/04/2021,MO,9425,SEM,1
01/04/2021,SA,9425,PRI,165
01/04/2021,SA,9425,ECO,11
01/04/2021,SA,9425,SEM,6
01/04/2021,DI,9426,PRI,159
01/04/2021,DI,9426,SEM,2
01/04/2021,DI,9426,ECO,104
01/04/2021,DO,9426,SEM,2
01/04/2021,DO,9426,PRI,206
01/04/2021,DO,9426,ECO,183
01/04/2021,FR,9426,SEM,2
01/04/2021,FR,9426,PRI,163
01/04/2021,FR,9426,ECO,133
01/04/2021,MI,9426,ECO,133
01/04/2021,MI,9426,PRI,156
01/04/2021,MI,9426,SEM,3
01/04/2021,MO,9426,PRI,81
01/04/2021,MO,9426,ECO,65
01/04/2021,SA,9426,ECO,2
01/04/2021,SA,9426,SEM,1
01/04/2021,SA,9426,PRI,56
01/04/2021,DI,9427,ECO,236
01/04/2021,DI,9427,SEM,3
01/04/2021,DI,9427,PRI,394
01/04/2021,DO,9427,ECO,337
01/04/2021,DO,9427,PRI,496
01/04/2021,DO,9427,SEM,4
01/04/2021,FR,9427,PRI,342
01/04/2021,FR,9427,ECO,215
01/04/2021,FR,9427,SEM,5
01/04/2021,MI,9427,PRI,435
01/04/2021,MI,9427,ECO,239
01/04/2021,MI,9427,SEM,9
01/04/2021,MO,9427,ECO,144
01/04/2021,MO,9427,PRI,140
01/04/2021,SA,9427,ECO,6
01/04/2021,SA,9427,PRI,97
01/04/2021,SA,9427,SEM,3
01/04/2021,DI,9428,PRI,351
01/04/2021,DI,9428,SEM,15
01/04/2021,DI,9428,ECO,265
01/04/2021,DO,9428,PRI,474
01/04/2021,DO,9428,SEM,17
01/04/2021,DO,9428,ECO,344
01/04/2021,FR,9428,PRI,342
01/04/2021,FR,9428,SEM,8
01/04/2021,FR,9428,ECO,232
01/04/2021,MI,9428,PRI,432
01/04/2021,MI,9428,SEM,7
01/04/2021,MI,9428,ECO,295
01/04/2021,MO,9428,PRI,167
01/04/2021,MO,9428,ECO,138
01/04/2021,SA,9428,PRI,88
01/04/2021,SA,9428,SEM,8
01/04/2021,SA,9428,ECO,10
01/04/2021,DI,9430,SEM,26
01/04/2021,DI,9430,ECO,1044
01/04/2021,DI,9430,PRI,1213
01/04/2021,DO,9430,PRI,1502
01/04/2021,DO,9430,SEM,27
01/04/2021,DO,9430,ECO,1225
01/04/2021,FR,9430,PRI,1156
01/04/2021,FR,9430,ECO,870
01/04/2021,FR,9430,SEM,43
01/04/2021,MI,9430,PRI,1419
01/04/2021,MI,9430,SEM,25
01/04/2021,MI,9430,ECO,1068
01/04/2021,MO,9430,PRI,501
01/04/2021,MO,9430,ECO,584
01/04/2021,MO,9430,SEM,11
01/04/2021,SA,9430,SEM,17
01/04/2021,SA,9430,PRI,331
01/04/2021,SA,9430,ECO,32
01/04/2021,DI,9434,PRI,990
01/04/2021,DI,9434,SEM,16
01/04/2021,DI,9434,ECO,495
01/04/2021,DO,9434,ECO,736
01/04/2021,DO,9434,SEM,32
01/04/2021,DO,9434,PRI,1165
01/04/2021,FR,9434,ECO,465
01/04/2021,FR,9434,PRI,910
01/04/2021,FR,9434,SEM,32
01/04/2021,MI,9434,SEM,25
01/04/2021,MI,9434,PRI,1059
01/04/2021,MI,9434,ECO,572
01/04/2021,MO,9434,PRI,442
01/04/2021,MO,9434,ECO,301
01/04/2021,MO,9434,SEM,3
01/04/2021,SA,9434,PRI,260
01/04/2021,SA,9434,ECO,10
01/04/2021,SA,9434,SEM,15
01/04/2021,SO,9434,PRI,4
01/04/2021,SO,9434,ECO,2
01/04/2021,DI,9435,ECO,498
01/04/2021,DI,9435,SEM,21
01/04/2021,DI,9435,PRI,1243
01/04/2021,DO,9435,SEM,37
01/04/2021,DO,9435,PRI,1512
01/04/2021,DO,9435,ECO,705
01/04/2021,FR,9435,PRI,1247
01/04/2021,FR,9435,ECO,549
01/04/2021,FR,9435,SEM,29
01/04/2021,MI,9435,SEM,30
01/04/2021,MI,9435,ECO,573
01/04/2021,MI,9435,PRI,1302
01/04/2021,MO,9435,ECO,342
01/04/2021,MO,9435,PRI,595
01/04/2021,MO,9435,SEM,8
01/04/2021,SA,9435,ECO,24
01/04/2021,SA,9435,PRI,296
01/04/2021,SA,9435,SEM,9
01/04/2021,DI,9436,ECO,507
01/04/2021,DI,9436,SEM,9
01/04/2021,DI,9436,PRI,969
01/04/2021,DO,9436,SEM,19
01/04/2021,DO,9436,PRI,1156
01/04/2021,DO,9436,ECO,723
01/04/2021,FR,9436,PRI,893
01/04/2021,FR,9436,SEM,6
01/04/2021,FR,9436,ECO,526
01/04/2021,MI,9436,SEM,10
01/04/2021,MI,9436,PRI,1073
01/04/2021,MI,9436,ECO,654
01/04/2021,MO,9436,ECO,334
01/04/2021,MO,9436,PRI,364
01/04/2021,MO,9436,SEM,2
01/04/2021,SA,9436,ECO,29
01/04/2021,SA,9436,PRI,290
01/04/2021,SA,9436,SEM,8
01/04/2021,DI,9437,PRI,396
01/04/2021,DI,9437,SEM,7
01/04/2021,DI,9437,ECO,282
01/04/2021,DO,9437,ECO,412
01/04/2021,DO,9437,SEM,12
01/04/2021,DO,9437,PRI,543
01/04/2021,FR,9437,ECO,272
01/04/2021,FR,9437,SEM,4
01/04/2021,FR,9437,PRI,341
01/04/2021,MI,9437,PRI,471
01/04/2021,MI,9437,ECO,314
01/04/2021,MI,9437,SEM,6
01/04/2021,MO,9437,ECO,142
01/04/2021,MO,9437,PRI,163
01/04/2021,MO,9437,SEM,1
01/04/2021,SA,9437,SEM,2
01/04/2021,SA,9437,PRI,112
01/04/2021,SA,9437,ECO,13
01/04/2021,DI,9442,PRI,865
01/04/2021,DI,9442,SEM,14
01/04/2021,DI,9442,ECO,456
01/04/2021,DO,9442,ECO,625
01/04/2021,DO,9442,PRI,1019
01/04/2021,DO,9442,SEM,14
01/04/2021,FR,9442,PRI,796
01/04/2021,FR,9442,ECO,436
01/04/2021,FR,9442,SEM,15
01/04/2021,MI,9442,SEM,22
01/04/2021,MI,9442,ECO,528
01/04/2021,MI,9442,PRI,912
01/04/2021,MO,9442,ECO,273
01/04/2021,MO,9442,PRI,409
01/04/2021,SA,9442,PRI,209
01/04/2021,SA,9442,SEM,9
01/04/2021,SA,9442,ECO,25
01/04/2021,DI,9443,ECO,1035
01/04/2021,DI,9443,PRI,1923
01/04/2021,DI,9443,SEM,29
01/04/2021,DO,9443,PRI,2469
01/04/2021,DO,9443,SEM,38
01/04/2021,DO,9443,ECO,1578
01/04/2021,FR,9443,SEM,30
01/04/2021,FR,9443,PRI,1838
01/04/2021,FR,9443,ECO,1096
01/04/2021,MI,9443,PRI,2142
01/04/2021,MI,9443,ECO,1183
01/04/2021,MI,9443,SEM,54
01/04/2021,MO,9443,PRI,782
01/04/2021,MO,9443,SEM,5
01/04/2021,MO,9443,ECO,715
01/04/2021,SA,9443,PRI,637
01/04/2021,SA,9443,ECO,31
01/04/2021,SA,9443,SEM,33
01/04/2021,DI,9444,ECO,714
01/04/2021,DI,9444,SEM,10
01/04/2021,DI,9444,PRI,1323
01/04/2021,DO,9444,PRI,1678
01/04/2021,DO,9444,ECO,1002
01/04/2021,DO,9444,SEM,31
01/04/2021,FR,9444,SEM,17
01/04/2021,FR,9444,ECO,721
01/04/2021,FR,9444,PRI,1224
01/04/2021,MI,9444,PRI,1461
01/04/2021,MI,9444,ECO,796
01/04/2021,MI,9444,SEM,17
01/04/2021,MO,9444,ECO,432
01/04/2021,MO,9444,SEM,5
01/04/2021,MO,9444,PRI,590
01/04/2021,SA,9444,PRI,379
01/04/2021,SA,9444,SEM,12
01/04/2021,SA,9444,ECO,15
01/04/2021,DI,9445,PRI,949
01/04/2021,DI,9445,ECO,479
01/04/2021,DI,9445,SEM,10
01/04/2021,DO,9445,PRI,1209
01/04/2021,DO,9445,ECO,706
01/04/2021,DO,9445,SEM,14
01/04/2021,FR,9445,PRI,946
01/04/2021,FR,9445,ECO,509
01/04/2021,FR,9445,SEM,6
01/04/2021,MI,9445,PRI,1055
01/04/2021,MI,9445,ECO,555
01/04/2021,MI,9445,SEM,5
01/04/2021,MO,9445,ECO,284
01/04/2021,MO,9445,PRI,489
01/04/2021,MO,9445,SEM,6
01/04/2021,SA,9445,PRI,261
01/04/2021,SA,9445,SEM,7
01/04/2021,SA,9445,ECO,36
01/04/2021,DI,9446,ECO,1
01/04/2021,DI,9450,PRI,2327
01/04/2021,DI,9450,ECO,1149
01/04/2021,DI,9450,SEM,42
01/04/2021,DO,9450,SEM,71
01/04/2021,DO,9450,ECO,1716
01/04/2021,DO,9450,PRI,2966
01/04/2021,FR,9450,PRI,2140
01/04/2021,FR,9450,SEM,32
01/04/2021,FR,9450,ECO,1214
01/04/2021,MI,9450,SEM,45
01/04/2021,MI,9450,PRI,2558
01/04/2021,MI,9450,ECO,1350
01/04/2021,MO,9450,SEM,14
01/04/2021,MO,9450,PRI,1106
01/04/2021,MO,9450,ECO,750
01/04/2021,SA,9450,ECO,61
01/04/2021,SA,9450,PRI,572
01/04/2021,SA,9450,SEM,21
01/04/2021,DI,9451,PRI,381
01/04/2021,DI,9451,ECO,207
01/04/2021,DI,9451,SEM,2
01/04/2021,DO,9451,ECO,285
01/04/2021,DO,9451,SEM,5
01/04/2021,DO,9451,PRI,477
01/04/2021,FR,9451,PRI,373
01/04/2021,FR,9451,ECO,193
01/04/2021,FR,9451,SEM,12
01/04/2021,MI,9451,ECO,200
01/04/2021,MI,9451,SEM,3
01/04/2021,MI,9451,PRI,425
01/04/2021,MO,9451,PRI,196
01/04/2021,MO,9451,ECO,130
01/04/2021,SA,9451,PRI,95
01/04/2021,SA,9451,ECO,5
01/04/2021,SA,9451,SEM,1
01/04/2021,DI,9452,PRI,127
01/04/2021,DI,9452,ECO,114
01/04/2021,DO,9452,PRI,176
01/04/2021,DO,9452,ECO,166
01/04/2021,DO,9452,SEM,1
01/04/2021,FR,9452,SEM,3
01/04/2021,FR,9452,ECO,114
01/04/2021,FR,9452,PRI,118
01/04/2021,MI,9452,SEM,1
01/04/2021,MI,9452,PRI,147
01/04/2021,MI,9452,ECO,120
01/04/2021,MO,9452,PRI,62
01/04/2021,MO,9452,ECO,48
01/04/2021,SA,9452,PRI,50
01/04/2021,SA,9452,SEM,1
01/04/2021,SA,9452,ECO,7
01/04/2021,DI,9453,ECO,112
01/04/2021,DI,9453,PRI,214
01/04/2021,DI,9453,SEM,2
01/04/2021,DO,9453,ECO,174
01/04/2021,DO,9453,PRI,230
01/04/2021,FR,9453,ECO,123
01/04/2021,FR,9453,PRI,207
01/04/2021,FR,9453,SEM,1
01/04/2021,MI,9453,PRI,249
01/04/2021,MI,9453,ECO,150
01/04/2021,MI,9453,SEM,3
01/04/2021,MO,9453,ECO,74
01/04/2021,MO,9453,PRI,78
01/04/2021,SA,9453,ECO,17
01/04/2021,SA,9453,PRI,84
01/04/2021,SA,9453,SEM,1
01/04/2021,DI,9462,PRI,445
01/04/2021,DI,9462,SEM,12
01/04/2021,DI,9462,ECO,279
01/04/2021,DO,9462,SEM,8
01/04/2021,DO,9462,ECO,355
01/04/2021,DO,9462,PRI,456
01/04/2021,FR,9462,ECO,249
01/04/2021,FR,9462,SEM,5
01/04/2021,FR,9462,PRI,352
01/04/2021,MI,9462,PRI,436
01/04/2021,MI,9462,SEM,9
01/04/2021,MI,9462,ECO,265
01/04/2021,MO,9462,SEM,1
01/04/2021,MO,9462,PRI,170
01/04/2021,MO,9462,ECO,137
01/04/2021,SA,9462,ECO,13
01/04/2021,SA,9462,PRI,140
01/04/2021,SA,9462,SEM,9
01/04/2021,DI,9463,ECO,601
01/04/2021,DI,9463,PRI,1138
01/04/2021,DI,9463,SEM,14
01/04/2021,DO,9463,PRI,1497
01/04/2021,DO,9463,SEM,38
01/04/2021,DO,9463,ECO,839
01/04/2021,FR,9463,SEM,19
01/04/2021,FR,9463,ECO,622
01/04/2021,FR,9463,PRI,1106
01/04/2021,MI,9463,PRI,1288
01/04/2021,MI,9463,ECO,715
01/04/2021,MI,9463,SEM,24
01/04/2021,MO,9463,SEM,5
01/04/2021,MO,9463,ECO,379
01/04/2021,MO,9463,PRI,559
01/04/2021,SA,9463,SEM,17
01/04/2021,SA,9463,PRI,346
01/04/2021,SA,9463,ECO,27
01/04/2021,DI,9464,PRI,588
01/04/2021,DI,9464,ECO,376
01/04/2021,DI,9464,SEM,7
01/04/2021,DO,9464,PRI,722
01/04/2021,DO,9464,SEM,7
01/04/2021,DO,9464,ECO,571
01/04/2021,FR,9464,SEM,3
01/04/2021,FR,9464,PRI,594
01/04/2021,FR,9464,ECO,367
01/04/2021,MI,9464,SEM,11
01/04/2021,MI,9464,ECO,412
01/04/2021,MI,9464,PRI,649
01/04/2021,MO,9464,PRI,272
01/04/2021,MO,9464,ECO,239
01/04/2021,SA,9464,PRI,165
01/04/2021,SA,9464,SEM,22
01/04/2021,SA,9464,ECO,19
01/04/2021,DI,9465,ECO,93
01/04/2021,DI,9465,PRI,130
01/04/2021,DI,9465,SEM,2
01/04/2021,DO,9465,PRI,175
01/04/2021,DO,9465,ECO,120
01/04/2021,DO,9465,SEM,5
01/04/2021,FR,9465,ECO,107
01/04/2021,FR,9465,SEM,3
01/04/2021,FR,9465,PRI,148
01/04/2021,MI,9465,SEM,2
01/04/2021,MI,9465,PRI,170
01/04/2021,MI,9465,ECO,107
01/04/2021,MO,9465,PRI,68
01/04/2021,MO,9465,ECO,60
01/04/2021,SA,9465,PRI,31
01/04/2021,SA,9465,SEM,5
01/04/2021,SA,9465,ECO,1
01/04/2021,DI,9466,ECO,204
01/04/2021,DI,9466,PRI,415
01/04/2021,DI,9466,SEM,10
01/04/2021,DO,9466,PRI,520
01/04/2021,DO,9466,SEM,8
01/04/2021,DO,9466,ECO,318
01/04/2021,FR,9466,ECO,203
01/04/2021,FR,9466,SEM,11
01/04/2021,FR,9466,PRI,426
01/04/2021,MI,9466,SEM,5
01/04/2021,MI,9466,ECO,218
01/04/2021,MI,9466,PRI,471
01/04/2021,MO,9466,PRI,214
01/04/2021,MO,9466,ECO,127
01/04/2021,SA,9466,ECO,5
01/04/2021,SA,9466,PRI,91
01/04/2021,SA,9466,SEM,4
01/04/2021,DI,9467,ECO,117
01/04/2021,DI,9467,PRI,114
01/04/2021,DI,9467,SEM,1
01/04/2021,DO,9467,SEM,2
01/04/2021,DO,9467,ECO,151
01/04/2021,DO,9467,PRI,157
01/04/2021,FR,9467,PRI,94
01/04/2021,FR,9467,ECO,113
01/04/2021,MI,9467,PRI,125
01/04/2021,MI,9467,ECO,96
01/04/2021,MO,9467,PRI,46
01/04/2021,MO,9467,SEM,2
01/04/2021,MO,9467,ECO,45
01/04/2021,SA,9467,PRI,36
01/04/2021,SA,9467,SEM,1
01/04/2021,SA,9467,ECO,3
01/04/2021,DI,9468,ECO,114
01/04/2021,DI,9468,PRI,131
01/04/2021,DI,9468,SEM,1
01/04/2021,DO,9468,ECO,144
01/04/2021,DO,9468,SEM,2
01/04/2021,DO,9468,PRI,154
01/04/2021,FR,9468,PRI,164
01/04/2021,FR,9468,ECO,100
01/04/2021,FR,9468,SEM,1
01/04/2021,MI,9468,ECO,134
01/04/2021,MI,9468,SEM,1
01/04/2021,MI,9468,PRI,169
01/04/2021,MO,9468,PRI,33
01/04/2021,MO,9468,ECO,70
01/04/2021,SA,9468,SEM,2
01/04/2021,SA,9468,PRI,45
01/04/2021,SA,9468,ECO,12
01/04/2021,DI,9469,ECO,195
01/04/2021,DI,9469,PRI,518
01/04/2021,DI,9469,SEM,15
01/04/2021,DO,9469,ECO,238
01/04/2021,DO,9469,SEM,20
01/04/2021,DO,9469,PRI,574
01/04/2021,FR,9469,SEM,21
01/04/2021,FR,9469,ECO,197
01/04/2021,FR,9469,PRI,487
01/04/2021,MI,9469,SEM,15
01/04/2021,MI,9469,PRI,563
01/04/2021,MI,9469,ECO,178
01/04/2021,MO,9469,ECO,126
01/04/2021,MO,9469,PRI,308
01/04/2021,MO,9469,SEM,9
01/04/2021,SA,9469,ECO,4
01/04/2021,SA,9469,SEM,2
01/04/2021,SA,9469,PRI,64
01/04/2021,DI,9470,PRI,3000
01/04/2021,DI,9470,ECO,3122
01/04/2021,DI,9470,SEM,43
01/04/2021,DO,9470,ECO,3818
01/04/2021,DO,9470,SEM,70
01/04/2021,DO,9470,PRI,3698
01/04/2021,FR,9470,SEM,49
01/04/2021,FR,9470,PRI,2769
01/04/2021,FR,9470,ECO,2763
01/04/2021,MI,9470,PRI,3375
01/04/2021,MI,9470,ECO,3412
01/04/2021,MI,9470,SEM,50
01/04/2021,MO,9470,SEM,8
01/04/2021,MO,9470,PRI,1367
01/04/2021,MO,9470,ECO,1824
